    1  HONIARA/HENDERSON             AGGH  HONIARA, SOLOMON ISLANDS      0925420}16003120}000280  
 1760  THANDWE                       VYTD  THANDWE, MYANMAR (BURMA)      1827360009418000}000200  
 1761  YANGON INTL/MINGALADON        VYYY  YANGON, MYANMAR (BURMA)       1654300009608000}001090  
 1762  JALALUDDIN                    WAMG  GORONTALO,SULAWESI I,INDONESIA0038060012251000}000590  
 1763  SAM RATULANGI                 WAMM  MANADO, SULAWESI I, INDONESIA 0132480012455300}002640  
 1764  PATTIMURA                     WAPP  AMBON, AMBON I, INDONESIA     0342300}12805300}000330  
 1765  MALAYSIA BINTULU              WBGB  BINTULU,KALIMANTAN I, MALAYSIA0310180011302420}000060  
 1766  MIRI                          WBGR  MIRI, KALIMANTAN I, MALAYSIA  0419300011359120}000550  
 1767  SIBU                          WBGS  SIBU, MALAYSIA                0215540011159000}001160  
 1768  LAHAD DATU                    WBKD  LAHAD DATU,KALIMANTAN,MALAYSIA0501540011819360}000450  
 1769  LABUAN                        WBKL  LABUAN, KALIMANTAN I, MALAYSIA0518060011514540}001010  
 1770  SANDAKAN                      WBKS  SANDAKAN,KALIMANTAN I,MALAYSIA0554060011803360}000460  
 1771  BRUNEI INTL                   WBSB  BRUNEI, BRUNEI DARUSSALAM     0456420011455360}000730  
 1772  ABDUL RACHMAN SALEH           WIAS  MALANG, JAVA I, INDONESIA     0755420}11242480}017260  
 1773  SIMPANG TIGA                  WIBB  PEKANBARU, SUMATRA I,INDONESIA0027480010126300}001020  
 1774  HUSEIN SASTRANEGARA           WIIB  BANDUNG, JAVA I, INDONESIA    0654060}10734360}024310  
 1775  ACHMAD YANI                   WIIS  SEMARANG, JAVA I, INDONESIA   0658300}11022420}000100  
 1776  BRANTI                        WIIT  BANDAR LAMPUNG,SUM I,INDONESIA0514300}10510420}002820  
 1777  HANG NADIM                    WIKB  BATAM, BATAM I, INDONESIA     0107120010407000}001020  
 1778  BULUTUMBANG                   WIKD  TANJUNG PANDAN,BEL I,INDONESIA0244480}10745180}001640  
 1779  DABO                          WIKS  SINGKEP, INDONESIA            0028480}10434480}000950  
 1780  TABING                        WIMG  PANDANG, SUMATRA I, INDONESIA 0052360}10021120}000090  
 1781  POLONIA                       WIMM  MEDAN, SUMATRA I, INDONESIA   0333240009840240}000900  
 1782  SUPADIO                       WIOO  PONTIANAK,KALIMANT I,INDONESIA0009000}10924120}000100  
 1783  SULTAN THAHA                  WIPA  JAMBI, SUMATRA I, INDONESIA   0138180}10338420}000820  
 1784  PADANGKEMILING                WIPL  PADANGKEMILING,SU I,INDONESIA 0351540}10220180}000500  
 1785  BLANGBINTANG                  WITT  BANDA ACEH,SUMATRA I,INDONESIA0531180009525180}000650  
 1786  KLUANG                        WMAP  KLUANG, MALAYSIA              0202120010318120}001500  
 1787  SULTAN ABDUL HALIM            WMKA  ALOR SETAR, MALAYSIA          0611360010024060}000150  
 1788  SULTAN ISMAIL PETRA           WMKC  KOTA BAHRU, MALAYSIA          0610000010217480}000160  
 1789  KUANTAN RMAF                  WMKD  KUANTAN, MALAYSIA             0346300010312300}000580  
 1790  SULTAN AZLAN SHAH             WMKI  IPOH, MALAYSIA                0434060010105300}001280  
 1791  SULTAN ISMAIL                 WMKJ  JOHOR BAHRU, MALAYSIA         0138300010340000}001210  
 1792  LANGKAWI INTL                 WMKL  PULAU, MALAYSIA               0620120009943540}000290  
 1793  SULTAN MAHMUD                 WMKN  KUALA TRENGGANU, MALAYSIA     0522540010306300}000190  
 1794  SULTAN ABDUL AZIZ SHAH INTL   WMKS  KUALA LUMPUR, MALAYSIA        0307480010133000}000890  
 1795  BAUCAU                        WPEC  BAUCAU, TIMOR I, INDONESIA    0829120}12624000}017260  
 1796  SYAMSUDDIN NOOR               WRBB  BANJARMASIN,KALIM I, INDONESIA0326420}11445420}000660  
 1797  EL TARI                       WRKK  KUPANG, TIMOR I, INDONESIA    1010240}12340060}003350  
 1798  SUMBAWA BESAR                 WRRS  SUMBAWA, INDONESIA            0829180}11724480}000160  
 1799  MAU HAU                       WRRW  WAINGAPU, SUMBA I, INDONESIA  0940060}12018060}000330  
 1800  KOMORO                        WRTK  DILI, TIMOR I, INDONESIA      0833120}12531300}000100  
 1801  SEMBAWANG                     WSAG  SEMBAWANG, SINGAPORE          0125000010349000}000860  
 1802  SELETAR                       WSSL  SELETAR, SINGAPORE            0125000010352060}000350  
 1803  SINGAPORE CHANGI CAAS         WSSS  SINGAPORE CHANGI, SINGAPORE   0121180010359180}000220  
 1804  ALBANY                        YABA  ALBANY, AUSTRALIA             3456360}11748300}002330  
 1805  AMBERLEY                      YAMB  AMBERLEY, AUSTRALIA           2738300}15242420}000910  
 1806  ARMIDALE                      YARM  ARMIDALE, AUSTRALIA           3031420}15137060}035560  
 1807  BRISBANE/ARCHERFIELD          YBAF  BRISBANE, AUSTRALIA           2734120}15300360}000630  
 1808  ALICE SPRINGS                 YBAS  ALICE SPRINGS, AUSTRALIA      2348240}13354060}017890  
 1809  BRISBANE INTL                 YBBN  BRISBANE, AUSTRALIA           2723060}15307060}000130  
 1810  COOLANGATTA                   YBCG  COOLANGATTA, AUSTRALIA        2809540}15330180}000210  
 1811  BLACKALL                      YBCK  BLACKALL, AUSTRALIA           2425300}14525300}009280  
 1812  CAIRNS INTL                   YBCS  CAIRNS, AUSTRALIA             1653120}14545180}000100  
 1813  BENDIGO                       YBDG  BENDIGO, AUSTRALIA            3644240}14419480}007050  
 1814  BIRDSVILLE                    YBDV  BIRDSVILLE, AUSTRALIA         2553540}13921000}001570  
 1815  BROKEN HILL                   YBHI  BROKEN HILL, AUSTRALIA        3200060}14128180}009580  
 1816  BOURKE                        YBKE  BOURKE, AUSTRALIA             3002180}14557120}003520  
 1817  BURKETOWN                     YBKT  BURKETOWN, AUSTRALIA          1744540}13932060}000210  
 1818  BALLARAT                      YBLT  BALLARAT, AUSTRALIA           3730420}14347360}014330  
 1819  MOUNT ISA                     YBMA  MOUNT ISA, AUSTRALIA          2039480}13929180}011210  
 1820  MAROOCHYDORE/SUNSHINE COAST   YBMC  MAROOCHYDORE, AUSTRALIA       2636120}15305300}000150  
 1821  BAIRNSDALE                    YBNS  BAIRNSDALE, AUSTRALIA         3753180}14734060}001650  
 1822  ROCKHAMPTON                   YBRK  ROCKHAMPTON, AUSTRALIA        2322540}15028300}000340  
 1823  BROOME INTL                   YBRM  BROOME, AUSTRALIA             1756420}12213540}000670  
 1824  TOWNSVILLE/GARBUTT            YBTL  TOWNSVILLE, AUSTRALIA         1915120}14645540}000180  
 1825  WEIPA                         YBWP  WEIPA, AUSTRALIA              1240420}14155300}000670  
 1826  CARNARVON                     YCAR  CARNARVON, AUSTRALIA          2452480}11340180}000130  
 1827  HOBART/CAMBRIDGE              YCBG  HOBART, AUSTRALIA             4249360}14728300}000670  
 1828  CESSNOCK                      YCNK  CESSNOCK, AUSTRALIA           3247120}15120360}002110  
 1829  DERBY                         YDBY  DERBY, AUSTRALIA              1722120}12339420}000240  
 1830  DEVONPORT                     YDPO  DEVONPORT, AUSTRALIA          4110120}14625480}000330  
 1831  ELCHO ISLAND                  YELD  ELCHO ISLAND, AUSTRALIA       1201120}13534240}001000  
 1832  EMERALD                       YEML  EMERALD, AUSTRALIA            2334000}14810540}006240  
 1833  ESPERANCE                     YESP  ESPERANCE, AUSTRALIA          3341060}12149240}004700  
 1834  FORREST                       YFRT  FORREST, AUSTRALIA            3050180}12806540}005110  
 1835  GERALDTON                     YGEL  GERALDTON, AUSTRALIA          2847480}11442300}001210  
 1836  HOPETOUN                      YHPH  HOPETOUN, AUSTRALIA           3542540}14221360}002560  
 1837  KEMPSEY                       YKMP  KEMPSEY, AUSTRALIA            3103360}15247240}000500  
 1838  LISMORE                       YLIS  LISMORE, AUSTRALIA            2849480}15315360}000350  
 1839  AVALON                        YMAV  AVALON, AUSTRALIA             3802240}14428120}000350  
 1840  ALBURY                        YMAY  ALBURY, AUSTRALIA             3604060}14657300}005390  
 1841  MEEKATHARRA                   YMEK  MEEKATHARRA, AUSTRALIA        2636420}11832540}017230  
 1842  MELBOURNE/ESSENDON            YMEN  MELBOURNE, AUSTRALIA          3743420}14454060}002820  
 1843  EAST SALE                     YMES  EAST SALE, AUSTRALIA          3805540}14709000}000230  
 1844  HOBART                        YMHB  HOBART, AUSTRALIA             4250120}14730360}000130  
 1845  LAUNCESTON                    YMLT  LAUNCESTON, AUSTRALIA         4132420}14712540}005620  
 1846  MELBOURNE/MOORABBIN           YMMB  MELBOURNE, AUSTRALIA          3758360}14506120}000500  
 1847  MELBOURNE INTL                YMML  MELBOURNE, AUSTRALIA          3740240}14450360}004340  
 1848  NORMANTON                     YNTN  NORMANTON, AUSTRALIA          1741000}14104180}000730  
 1849  NEWMAN                        YNWN  NEWMAN, AUSTRALIA             2325060}11948120}017340  
 1850  ORANGE                        YORG  ORANGE, AUSTRALIA             3322540}14908000}031150  
 1851  ADELAIDE INTL                 YPAD  ADELAIDE, AUSTRALIA           3456420}13831540}000200  
 1852  PARABURDOO                    YPBO  PARABURDOO, AUSTRALIA         2310180}11744480}014160  
 1853  DARWIN INTL RAAF              YPDN  DARWIN, AUSTRALIA             1224420}13052120}001030  
 1854  PEARCE                        YPEA  PEARCE, AUSTRALIA             3140060}11600540}001500  
 1855  EDINBURGH                     YPED  EDINBURGH, AUSTRALIA          3442120}13837180}000670  
 1856  JANDAKOT                      YPJT  PERTH, AUSTRALIA              3205540}11552480}000990  
 1857  KARRATHA                      YPKA  KARRATHA, AUSTRALIA           2042420}11646240}000390  
 1858  BOULDER/KALGOORLIE            YPKG  KALGOORLIE, AUSTRALIA         3047240}12127480}012030  
 1859  PORT MACQUARIE                YPMQ  PORT MACQUARIE, AUSTRALIA     3126120}15251540}000120  
 1860  PORT HEDLAND INTL             YPPD  PORT HEDLAND, AUSTRALIA       2022420}11837360}000330  
 1861  ADELAIDE/PARAFIELD            YPPF  ADELAIDE, AUSTRALIA           3447360}13838000}000570  
 1862  PERTH INTL                    YPPH  PERTH, AUSTRALIA              3156240}11558000}000670  
 1863  CHRISTMAS ISLAND              YPXM  CHRISTMAS I, CHRISTMAS ISLAND 1026540}10541300}009160  
 1864  QUILPIE                       YQLP  QUILPIE, AUSTRALIA            2636180}14415240}006550  
 1865  ROMA                          YROM  ROMA, AUSTRALIA               2632420}14846300}010320  
 1866  SYDNEY/BANKSTOWN              YSBK  SYDNEY, AUSTRALIA             3355300}15059240}000290  
 1867  CANBERRA/FAIRBAIRN            YSCB  CANBERRA, AUSTRALIA           3518240}14911420}018880  
 1868  SMITHTON                      YSMI  SMITHTON, AUSTRALIA           4050060}14505000}000310  
 1869  NORFOLK ISLAND INTL           YSNF  NORFOLK ISLAND, AUSTRALIA     2902300}16756060}003710  
 1870  RICHMOND                      YSRI  RICHMOND, AUSTRALIA           3336000}15046480}000680  
 1871  SYDNEY INTL (KINGSFORD SMITH) YSSY  SYDNEY, AUSTRALIA             3356240}15110180}000210  
 1872  TENNANT CREEK                 YTNK  TENNANT CREEK, AUSTRALIA      1938060}13411000}012360  
 1873  TOOWOOMBA                     YTWB  TOOWOOMBA, AUSTRALIA          2732540}15155060}020860  
 1874  WILLIAMTOWN RAAF              YWLM  WILLIAMTOWN, AUSTRALIA        3247420}15150060}000300  
 1875  WOLLONGONG                    YWOL  WOLLONGONG, AUSTRALIA         3433420}15047240}000310  
 1876  WEST SALE                     YWSL  WEST SALE, AUSTRALIA          3805300}14657540}000930  
 1877  CAPITAL CAAC                  ZBAA  BEIJING, CHINA                4004360011635060}001180  
 1878  CAPITAL CAAC                  ZBAA  XILIUHETUN, CHINA             4004360011635060}001180  
 1879  BAITA                         ZBHH  HOHHOT, CHINA                 4051120011149180}035530  
 1880  ZHANGGUIZHUANG                ZBTJ  TIANJIN, CHINA                3907240011720420}000100  
 1881  WUSU                          ZBYN  TAIYUAN, CHINA                3745060011237300}025660  
 1882  BAIYUN                        ZGGG  GUANGZHOU, CHINA              2311060011315540}000360  
 1883  HUANGHUA                      ZGHA  CHANGSHA, CHINA               2811120011313180}002170  
 1884  QIFENGLING                    ZGKL  GUILIN, CHINA                 2511360011019000}004920  
 1885  WUXU                          ZGNN  NANNING, CHINA                2237000010811000}004200  
 1886  HUANGTIAN                     ZGSZ  SHENYANG, CHINA               2238180011348420}000130  
 1887  TIANHE                        ZHHH  WUHAN, CHINA                  3047060011412360}001150  
 1888  ZHONGCHUAN                    ZLLL  LANZHOU, CHINA                3630360010337000}063910  
 1889  XIANYANG                      ZLXY  XI'AN, CHINA                  3426240010845180}015720  
 1890  WUJIABA                       ZPPP  KUNMING, CHINA                2500000010245000}062170  
 1891  GAOQI                         ZSAM  XIAMEN, CHINA                 2432180011807120}000590  
 1892  JIANQIAO                      ZSHC  HANGZHOU, CHINA               3020000012014240}000200  
 1893  LISHE                         ZSNB  NINGBO, CHINA                 2949240012127480}000130  
 1894  NANHUI                        ZSNH  NANHUI, CHINA                 3104000012134000}000000  
 1895  LUOGANG                       ZSOF  HEFEI, CHINA                  3146480011717480}000950  
 1896  LIUTING                       ZSQD  QINGDAO, CHINA                3615480012022360}000330  
 1897  LONGHUA                       ZSSL  SHANGHAI, CHINA               3111540012120120}000100  
 1898  HONGQIAO INTL                 ZSSS  SHANGHAI, CHINA               3111540012120120}000100  
 1899  HONGQIAO INTL                 ZSSS  NANXUN, CHINA                 3053000012025000}000000  
 1900  SHUANGLIU                     ZUUU  CHENGDU, CHINA                3034420010356540}016240  
 1901  QINGSHAN                      ZUXC  XICHANG, CHINA                2759060010210480}051120  
 1902  HOTAN                         ZWTN  HOTAN, CHINA                  3702000007952000}046720  
 1903  DIWOPU                        ZWWW  URUMQI, CHINA                 4354180008728480}021290  
 1904  DAFANGSHEN                    ZYCC  CHANGCHUN, CHINA              4354180012511540}007580  
 1905  YANJIAGANG                    ZYHB  HARBIN, CHINA                 4537120012614480}004560  
 1906  ZHOUSHUIZI                    ZYTL  DALIAN, CHINA                 3857360012131480}001080  
 1907  TAOXIAN                       ZYTX  SHENYANG, CHINA               4138180012329060}001970  
 1908  SONDRE STROM SB               BGSF  SONDRE STROM AB, GREENLAND    67004600050431000001650  
 1909  THULE AB                      BGTL  THULE AB, GREENLAND           76315112068421830002510  
 1910  KEFLAVIK NAS                  BIKF  KEFLAVIK, ICELAND             63590600022361800001710  
 1911  KOMAKUK BEACH                 CYAJ  KOMAKUK BEACH, YT, CANADA     69360000140110000000240  
 1912  CAMBRIDGE BAY                 CYCB  CAMBRIDGE BAY, NWT, CANADA    69062700105081400000900  
 1913  SHINGLE POINT                 CYUA  SHINGLE POINT, YT, CANADA     68555100137134500001230  
 1914  TUKTOYAKTUK                   CYUB  TUKTOYAKTUK, NWT, CANADA      69260000133012500000150  
 1915  NICHOLSON PENINSULA           CYUC  NICHOLSON PENINSULA, NWT, CAN 69570090128533000000050  
 1916  PELLY BAY                     CYUF  PELLY BAY, NWT, CANADA        68261500089360000002940  
 1917  CLINTON POINT                 CYUH  CLINTON POINT, NWT, CANADA    69345630120444380000430  
 1918  CAPE YOUNG                    CYUI  CAPE YOUNG, NWT, CANADA       68560700116560120000520  
